,Sensitivity,theta,zeta
457,2.0,15.728643216080403,0.0003898450019322754
458,2.0,15.829145728643216,0.0004766158685715088
459,2.0,15.929648241206031,0.000582694381136559
460,2.0,16.030150753768844,0.0007123739581366705
461,2.0,16.13065326633166,0.0008709013638050044
462,2.0,16.231155778894472,0.0010646877159767685
463,2.0,16.331658291457288,0.001301565860459324
464,2.0,16.4321608040201,0.0015911041336263893
465,2.0,16.532663316582916,0.0019449886181831483
466,2.0,16.633165829145728,0.0023774884716337317
467,2.0,16.733668341708544,0.0029060218248818655
468,2.0,16.834170854271356,0.00355184315623078
469,2.0,16.934673366834172,0.00434087697602181
470,2.0,17.035175879396984,0.005304727112330858
471,2.0,17.1356783919598,0.006481895819449088
472,2.0,17.236180904522612,0.007919252201859486
473,2.0,17.33668341708543,0.009673794780607132
474,2.0,17.43718592964824,0.011814757932595246
475,2.0,17.537688442211056,0.014426115584665342
476,2.0,17.63819095477387,0.01760953663856691
477,2.0,17.738693467336685,0.021487843142066972
478,2.0,17.839195979899497,0.026209011240214117
479,2.0,17.939698492462313,0.03195073217031506
480,2.0,18.040201005025125,0.0389255100569861
481,2.0,18.14070351758794,0.04738620704921018
482,2.0,18.241206030150757,0.05763184426420604
483,2.0,18.34170854271357,0.07001331703308122
484,2.0,18.44221105527638,0.08493847245551903
485,2.0,18.542713567839197,0.10287571606533573
486,2.0,18.643216080402013,0.12435496052615719
487,2.0,18.743718592964825,0.14996431877478608
488,2.0,18.844221105527637,0.18034052544904364
489,2.0,18.944723618090453,0.21615074300347356
490,2.0,19.04522613065327,0.2580633397496836
491,2.0,19.14572864321608,0.3067056561170416
492,2.0,19.246231155778894,0.36260798864104865
493,2.0,19.34673366834171,0.4261352668515448
494,2.0,19.447236180904525,0.4974112298082978
495,2.0,19.547738693467338,0.5762439728441674
496,2.0,19.64824120603015,0.6620655904611701
497,2.0,19.748743718592966,0.7539007782829412
498,2.0,19.84924623115578,0.8503779889872202
499,2.0,19.949748743718594,0.9497909990072186
500,2.0,20.050251256281406,1.0502090009927816
501,2.0,20.150753768844222,1.1496220110127833
502,2.0,20.251256281407038,1.2460992217170621
503,2.0,20.35175879396985,1.33793440953883
504,2.0,20.452261306532662,1.4237560271558325
505,2.0,20.55276381909548,1.502588770191705
506,2.0,20.653266331658294,1.5738647331484577
507,2.0,20.753768844221106,1.6373920113589513
508,2.0,20.85427135678392,1.6932943438829584
509,2.0,20.954773869346734,1.7419366602503181
510,2.0,21.05527638190955,1.7838492569965276
511,2.0,21.155778894472363,1.8196594745509562
512,2.0,21.256281407035175,1.8500356812252141
513,2.0,21.35678391959799,1.8756450394738435
514,2.0,21.457286432160807,1.897124283934665
515,2.0,21.55778894472362,1.915061527544481
