Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AD,18,35,18.0,49.49747468305833,120,293649.4622373829,120,0.5435418874658084,180.0,140000.0,77960,233960.0
AD,18,35,18.0,49.49747468305833,112,293498.7677482711,112,0.5400240781379388,180.0,140000.0,74696,230696.0
AD,18,35,18.0,49.49747468305833,110,293403.4215194592,110,0.539085211637625,180.0,140000.0,73880,229880.0
AD,18,35,18.0,49.49747468305833,108,293282.9032067338,108,0.5381204129223283,180.0,140000.0,73064,229064.0
AD,18,35,18.0,49.49747468305833,118,293644.4439023562,118,0.5426960765253221,180.0,140000.0,77144,233144.0
AE,21,38,17.849999999999998,59.11412690719538,122,269125.3949406507,122,0.5290877540869653,184.0,147560.0,81752,246312.0
AF,24,43,28.8,48.64894654563447,104,423736.64238026144,104,0.5980024954328493,160.0,140800.0,76096,233896.0
AF,24,43,28.8,48.64894654563447,76,410831.44959869166,76,0.5754719485007947,160.0,140800.0,64224,222024.0
AF,24,43,28.8,48.64894654563447,84,415784.58596912527,84,0.5830603984235119,160.0,140800.0,67616,225416.0
AF,24,43,28.8,48.64894654563447,86,416837.2867695929,86,0.5847887551815294,160.0,140800.0,68464,226264.0
AF,24,43,28.8,48.64894654563447,102,423164.9470961676,102,0.5967115295228094,160.0,140800.0,75248,233048.0
AF,24,43,28.8,48.64894654563447,74,409383.13639535033,74,0.5733838510777056,160.0,140800.0,63376,221176.0
AF,24,43,28.8,48.64894654563447,100,422550.21628794726,100,0.5953814302894498,160.0,140800.0,74400,232200.0
AF,24,43,28.8,48.64894654563447,78,412190.4343442703,78,0.5774788172299098,160.0,140800.0,65072,222872.0
AF,24,43,28.8,48.64894654563447,98,421890.2696268328,98,0.5940102151030164,160.0,140800.0,73552,231352.0
AF,24,43,28.8,48.64894654563447,72,407839.42883965897,72,0.5712090090846557,160.0,140800.0,62528,220328.0
AF,24,43,28.8,48.64894654563447,80,413465.6352815824,80,0.5794094991592958,160.0,140800.0,65920,223720.0
AF,24,43,28.8,48.64894654563447,96,421182.7705697259,96,0.5925957592839948,160.0,140800.0,72704,230504.0
AF,24,43,28.8,48.64894654563447,70,406193.6756103871,70,0.5689413743019588,160.0,140800.0,61680,219480.0
AF,24,43,28.8,48.64894654563447,68,404438.5659144583,68,0.566574298834998,160.0,140800.0,60832,218632.0
AF,24,43,28.8,48.64894654563447,56,391094.0323270394,56,0.5498131158095778,160.0,140800.0,55744,213544.0
AF,24,43,28.8,48.64894654563447,58,393708.5514283658,58,0.5529616746395999,160.0,140800.0,56592,214392.0
AF,24,43,28.8,48.64894654563447,94,420425.2117739357,94,0.5911357828403505,160.0,140800.0,71856,229656.0
AF,24,43,28.8,48.64894654563447,66,402566.0437454775,66,0.5641004571472702,160.0,140800.0,59984,217784.0
AF,24,43,28.8,48.64894654563447,82,414662.1316430888,82,0.5812686129673621,160.0,140800.0,66768,224568.0
AF,24,43,28.8,48.64894654563447,60,396150.0509285667,60,0.5559529022385301,160.0,140800.0,57440,215240.0
AF,24,43,28.8,48.64894654563447,62,398432.1971878018,62,0.55879922578372,160.0,140800.0,58288,216088.0
AF,24,43,28.8,48.64894654563447,64,400567.2082109244,64,0.5615117554253061,160.0,140800.0,59136,216936.0
AF,24,43,28.8,48.64894654563447,90,418748.932018075,90,0.5880692809982229,160.0,140800.0,70160,227960.0
AF,24,43,28.8,48.64894654563447,88,417824.1859910907,88,0.5864572768494198,160.0,140800.0,69312,227112.0
AF,24,43,28.8,48.64894654563447,92,419614.8988215631,92,0.5896278356676887,160.0,140800.0,71008,228808.0
AF,24,43,28.8,48.64894654563447,130,428027.53498915455,130,0.6119287262906365,160.0,140800.0,87120,244920.0
AF,24,43,28.8,48.64894654563447,108,424758.9438945864,108,0.6004743178214424,160.0,140800.0,77792,235592.0
AF,24,43,28.8,48.64894654563447,106,424267.33935251576,106,0.5992561805097787,160.0,140800.0,76944,234744.0
AF,24,43,28.8,48.64894654563447,144,428528.6571731514,144,0.6177821692029342,160.0,140800.0,93056,250856.0
AF,24,43,28.8,48.64894654563447,142,428516.9567563139,142,0.6170004212155886,160.0,140800.0,92208,250008.0
AF,24,43,28.8,48.64894654563447,140,428486.49177264445,140,0.6162016101187378,160.0,140800.0,91360,249160.0
AF,24,43,28.8,48.64894654563447,136,428366.50293283176,136,0.6145502841535977,160.0,140800.0,89664,247464.0
AF,24,43,28.8,48.64894654563447,134,428275.5067429355,134,0.6136964304538672,160.0,140800.0,88816,246616.0
AF,24,43,28.8,48.64894654563447,132,428162.796479887,132,0.612822831581689,160.0,140800.0,87968,245768.0
AF,24,43,28.8,48.64894654563447,128,427868.8396289965,128,0.6110133119715779,160.0,140800.0,86272,244072.0
AF,24,43,28.8,48.64894654563447,126,427685.7790621887,126,0.6100757417353109,160.0,140800.0,85424,243224.0
AF,24,43,28.8,48.64894654563447,138,428436.5796715226,138,0.6153851152513194,160.0,140800.0,90512,248312.0
AF,24,43,28.8,48.64894654563447,122,427242.5722456665,122,0.6081305052429478,160.0,140800.0,83728,241528.0
AF,24,43,28.8,48.64894654563447,124,427477.3697680625,124,0.6091151212408668,160.0,140800.0,84576,242376.0
AF,24,43,28.8,48.64894654563447,112,425631.9052890899,112,0.60281034134823,160.0,140800.0,79488,237288.0
AF,24,43,28.8,48.64894654563447,114,426016.5078604574,114,0.6039311789801438,160.0,140800.0,80336,238136.0
AF,24,43,28.8,48.64894654563447,116,426368.5259978133,116,0.6050223867372682,160.0,140800.0,81184,238984.0
AF,24,43,28.8,48.64894654563447,110,425213.2411833807,110,0.6016585306757127,160.0,140800.0,78640,236440.0
AF,24,43,28.8,48.64894654563447,118,426689.3494018477,118,0.6060852283106473,160.0,140800.0,82032,239832.0
AF,24,43,28.8,48.64894654563447,120,426980.2868753324,120,0.6071208938287405,160.0,140800.0,82880,240680.0
AG,20,37,20.0,52.32590180780452,104,319186.701776308,104,0.5434074381014078,174.0,139300.0,71600,226900.0
AG,20,37,20.0,52.32590180780452,102,318931.9285126217,102,0.5423578398688684,174.0,139300.0,70800,226100.0
AG,20,37,20.0,52.32590180780452,100,318645.68839266314,100,0.5412769291658068,174.0,139300.0,70000,225300.0
AG,20,37,20.0,52.32590180780452,98,318326.39971382194,98,0.5401631320499156,174.0,139300.0,69200,224500.0
AG,20,37,20.0,52.32590180780452,96,317972.3677981155,96,0.5390147621578061,174.0,139300.0,68400,223700.0
AG,20,37,20.0,52.32590180780452,108,319607.665553794,108,0.5454184864299007,174.0,139300.0,73200,228500.0
AG,20,37,20.0,52.32590180780452,110,319776.5352065589,110,0.5463826025201672,174.0,139300.0,74000,229300.0
AG,20,37,20.0,52.32590180780452,112,319919.3108998744,112,0.5473207526757056,174.0,139300.0,74800,230100.0
AG,20,37,20.0,52.32590180780452,114,320037.1341064053,114,0.5482340727687762,174.0,139300.0,75600,230900.0
AG,20,37,20.0,52.32590180780452,116,320131.077902562,116,0.5491236306109577,174.0,139300.0,76400,231700.0
AG,20,37,20.0,52.32590180780452,118,320202.15213365376,118,0.5499904310929582,174.0,139300.0,77200,232500.0
AG,20,37,20.0,52.32590180780452,120,320251.3081111709,120,0.5508354208588508,174.0,139300.0,78000,233300.0
AG,20,37,20.0,52.32590180780452,122,320279.4428913885,122,0.5516594925636863,174.0,139300.0,78800,234100.0
AG,20,37,20.0,52.32590180780452,124,320287.4031786227,124,0.5524634887575973,174.0,139300.0,79600,234900.0
AG,20,37,20.0,52.32590180780452,106,319411.4863836615,106,0.544427194810876,174.0,139300.0,72400,227700.0
AH,26,45,31.2,50.91168824543143,119,468910.46490289865,119,0.6144911939978289,140.0,139400.0,86360,243760.0
AH,26,45,31.2,50.91168824543143,117,468578.7200389898,117,0.6134463821459086,140.0,139400.0,85480,242880.0
AH,26,45,31.2,50.91168824543143,131,470295.7270578081,131,0.6202382329191582,140.0,139400.0,91640,249040.0
AH,26,45,31.2,50.91168824543143,123,469482.7774276461,123,0.6165022012988027,140.0,139400.0,88120,245520.0
AH,26,45,31.2,50.91168824543143,125,469725.80365778296,125,0.617470516618481,140.0,139400.0,89000,246400.0
AH,26,45,31.2,50.91168824543143,127,469941.602431881,127,0.6184153554047616,140.0,139400.0,89880,247280.0
AH,26,45,31.2,50.91168824543143,129,470131.2403903211,129,0.6193376373549709,140.0,139400.0,90760,248160.0
AH,26,45,31.2,50.91168824543143,115,468214.8201118738,115,0.6123738449929462,140.0,139400.0,84600,242000.0
AH,26,45,31.2,50.91168824543143,133,470436.01869494526,133,0.6211179666210676,140.0,139400.0,92520,249920.0
AH,26,45,31.2,50.91168824543143,135,470553.02183829446,135,0.6219776201105098,140.0,139400.0,93400,250800.0
AH,26,45,31.2,50.91168824543143,137,470647.5965581767,137,0.6228179349723614,140.0,139400.0,94280,251680.0
AH,26,45,31.2,50.91168824543143,139,470720.5594603537,139,0.6236396153147257,140.0,139400.0,95160,252560.0
AH,26,45,31.2,50.91168824543143,141,470772.6864549783,141,0.6244433301564268,140.0,139400.0,96040,253440.0
AH,26,45,31.2,50.91168824543143,143,470804.7153137813,143,0.6252297156319112,140.0,139400.0,96920,254320.0
AH,26,45,31.2,50.91168824543143,121,469211.3957895299,121,0.6155094368832751,140.0,139400.0,87240,244640.0
AH,26,45,31.2,50.91168824543143,113,467817.34168743656,113,0.6112723552006818,140.0,139400.0,83720,241120.0
AH,26,45,31.2,50.91168824543143,97,463224.82903984096,97,0.6012423666743721,140.0,139400.0,76680,234080.0
AH,26,45,31.2,50.91168824543143,109,466915.5037830118,109,0.6089772187629153,140.0,139400.0,81960,239360.0
AH,26,45,31.2,50.91168824543143,51,423074.4636397304,51,0.5491715294947574,140.0,139400.0,56440,213840.0
